GRAPPA,2,5,9,0.9404431371798562,4.370681542146161,0.5559114772545204,0.9773357865857643,35.31982032961636
GRAPPA,4,5,9,0.8642103900478204,7.36160752187472,0.3749598906463606,0.9089034769750922,30.791350415272795
GRAPPA,8,5,9,0.5621533328490848,16.59256041798522,0.12798917401750465,0.649908355929933,23.73253545467435
GRAPPA,2,4,5,0.9625735767853338,3.4213018169183758,0.6513420793618612,0.9886779428522768,37.44697584821434
GRAPPA,4,4,5,0.8823141044410181,6.018237588652461,0.3989858223389203,0.9370490329516823,32.54141703131254
GRAPPA,8,4,5,0.654386466375916,10.42830723735807,0.13133626367989776,0.8158555634690791,27.766527252493873
GRAPPA,2,5,10,0.9386736272822915,4.278016897048043,0.5382335870425102,0.9762582988390399,35.505953696908456
GRAPPA,4,5,10,0.8660195162294427,7.25120679611332,0.3636214580717917,0.9208649399930341,30.922597790975665
GRAPPA,8,5,10,0.48328244949384563,15.918683670326462,0.08293549978510238,0.612041290084298,24.09266055465247
GRAPPA,2,5,11,0.9352854458457864,5.380634208882436,0.5381379959861026,0.9760101698473662,33.51413423964546
GRAPPA,4,5,11,0.8498044000648606,8.357802171794756,0.3321562940248993,0.9029176180514861,29.688961864091215
GRAPPA,8,5,11,0.48208858978080454,16.128476527621597,0.06890223286501439,0.6531076268933641,23.978936678624436
GRAPPA,2,4,6,0.9713836340908069,2.460131073329058,0.6783515334077955,0.9917429572901133,40.31163867874917
GRAPPA,4,4,6,0.87168962841179,7.169550123933289,0.41172001173247985,0.9425955210053825,31.020965501802912
GRAPPA,8,4,6,0.6057385493001033,12.835624850630468,0.06952379138611227,0.7796144075779917,25.962463300730153
GRAPPA,2,5,12,0.9381431763487096,4.089982785253927,0.5399834304242583,0.9780437246148244,35.89637400738293
GRAPPA,4,5,12,0.8410072437280676,8.753937889397466,0.2945157940023206,0.8831026495565266,29.286734390707775
GRAPPA,8,5,12,0.5765228052143778,14.694251270757665,0.07783969421305499,0.7764754275245437,24.7878543690843
GRAPPA,2,4,7,0.9662935627513679,2.4526537065149725,0.6551084710178922,0.9913541636534139,40.3380789304567
GRAPPA,4,4,7,0.9221627634712883,4.038715698064908,0.4638941540722904,0.9632246069170438,36.00593795952698
GRAPPA,8,4,7,0.5954721770580386,9.941697387205844,0.08182069819730063,0.7698770006823874,28.18159281617776
GRAPPA,2,5,13,0.9379738848960136,4.578588143495231,0.530696833935222,0.976229829514765,34.91617202247503
