GRAPPA,2,5,0,0.95151862082529,3.8015996477261775,0.6250752390751156,0.9866939241556381,36.531476034252194
GRAPPA,4,5,0,0.8739675387296689,6.308369106391184,0.4627461519419741,0.9568850365160306,32.132461684155665
GRAPPA,8,5,0,0.6595801268560698,19.426266874145618,0.1759632990216443,0.7749079715722472,22.36301659485978
GRAPPA,2,4,0,0.9603634790877119,4.006512109332326,0.7463683379674347,0.9865475729260208,36.07547441475683
GRAPPA,4,4,0,0.895761134449543,7.1276770130282125,0.5347130782721369,0.9545516795954994,31.071843375750575
GRAPPA,8,4,0,0.7243261906841651,18.438223407584,0.18181704819403596,0.7738662699839624,22.816422152258813
GRAPPA,2,5,1,0.9432647103957974,5.252387820774873,0.5831755934746173,0.9799078597215503,33.723667896262434
GRAPPA,4,5,1,0.8687786121865543,7.024127251656318,0.4312115639790956,0.9506715866217866,31.198956192541782
GRAPPA,8,5,1,0.6894251751816312,18.651134000363403,0.17649507008978485,0.7812129486426185,22.716698762323155
GRAPPA,2,5,2,0.9485361255228645,4.207154565277203,0.6220332771824243,0.9841810201855408,35.65103425441527
GRAPPA,4,5,2,0.8890086232019779,5.5362829382151935,0.4675178134646325,0.9600115064190274,33.26643806581201
GRAPPA,8,5,2,0.7312546086807016,15.359203131986026,0.18430358856239462,0.806364518042047,24.403429925444605
GRAPPA,2,4,1,0.95755803860775,4.043449926076431,0.710210494588999,0.9860349166290561,35.99576222479326
GRAPPA,4,4,1,0.8754548913691983,8.755392102535478,0.4912658075363993,0.9431167266515363,29.285291601650528
GRAPPA,8,4,1,0.693634692930019,22.014277940180982,0.1609645706778016,0.7367374600531358,21.27671470192352
GRAPPA,2,5,3,0.9417498286657576,6.262216758794833,0.5844259763180778,0.9741889049142757,32.19624168665983
GRAPPA,4,5,3,0.8825449921650604,7.606684967117071,0.43482834570029427,0.9508765369382569,30.50689500456148
GRAPPA,8,5,3,0.7075712162990949,17.190301618254477,0.17719140023712723,0.7827227081385337,23.425133672384966
GRAPPA,2,5,4,0.9489048514239217,4.251064391645234,0.6175175514439202,0.9826787061299965,35.56084994159066
GRAPPA,4,5,4,0.8806467795486238,6.217926124170705,0.4537057689692258,0.9536712316141487,32.257892451884004
GRAPPA,8,5,4,0.7076513042112612,17.133262924069452,0.1814213229483724,0.7830689329532166,23.454002017817743
GRAPPA,2,4,2,0.9658015950089017,2.9631268703194897,0.7479602395797942,0.989995774833315,38.69579867290134
GRAPPA,4,4,2,0.8894362959906185,6.900437062007632,0.5153373452764413,0.9537646283425716,31.353271626957767
GRAPPA,8,4,2,0.7078878120187697,18.852709915900572,0.16635376273937233,0.7531175964741951,22.62332790571213
GRAPPA,2,5,5,0.9310929289826796,6.831785848669444,0.5804449041621256,0.9694966841944599,31.440118721450105
GRAPPA,4,5,5,0.8596098867692549,8.305902142843614,0.42746492285336035,0.938675904602596,29.74306740663169
GRAPPA,8,5,5,0.7042142488131934,16.944212987323006,0.18427704707940387,0.7818273742552002,23.55037557182717
GRAPPA,2,5,6,0.9463824001551154,4.449739152785479,0.6151893710329545,0.9807646851107229,35.16411254783007
GRAPPA,4,5,6,0.8786186081243882,6.715002815887929,0.4484592676972947,0.9494599296612698,31.589879626218575
GRAPPA,8,5,6,0.7275496874679931,16.342634290610576,0.19001896752455413,0.7968047173960822,23.864362361979012
GRAPPA,2,4,3,0.9572523927537772,3.9929446941226554,0.7148265786561177,0.9851804661223355,36.10493771134727
GRAPPA,4,4,3,0.8842606352187978,8.870704148479069,0.49869485425770854,0.9444257732889293,29.17164170660781
GRAPPA,8,4,3,0.6837376676383667,21.586112806924763,0.16382137395419177,0.7240109485241704,21.447314762454447
GRAPPA,2,5,7,0.9305096247454477,6.915169182264157,0.5664843945798889,0.9699547388459265,31.33474741355428
GRAPPA,4,5,7,0.859309590762863,9.076649951431436,0.4112780060158441,0.9355912675167125,28.972291871883286
GRAPPA,8,5,7,0.6867110045106183,19.81814802753918,0.1698447092641294,0.7605761462118674,22.18954224948762
GRAPPA,2,5,8,0.9287182898075848,6.578348260203281,0.5636257743310052,0.9707810327005773,31.76846637934647
GRAPPA,4,5,8,0.8558556048640905,8.950961558938227,0.411810340060258,0.9330361032470632,29.09340976870785
GRAPPA,8,5,8,0.6961409857078922,18.496074053744792,0.17053733735380386,0.7667316561580534,22.789212497628682
GRAPPA,2,4,4,0.9588123666432895,3.8040683250348177,0.7074170290658031,0.9856473486954855,36.52583743433312
GRAPPA,4,4,4,0.8809644882494739,8.510176681316128,0.48723230197401607,0.9460308318383162,29.532032075790813
GRAPPA,8,4,4,0.6733883617957772,22.277355479706056,0.1589424786152715,0.7169571415172588,21.173530909827377
GRAPPA,2,5,9,0.942881312212133,5.683345409093354,0.5958175062733009,0.9738900004329794,33.03872258102858
GRAPPA,4,5,9,0.8872828095621847,7.683475092023537,0.4366192673537366,0.9465694382750748,30.419649854028037
GRAPPA,8,5,9,0.7359628536916167,16.16503797107205,0.17916949498659562,0.7814250026122624,23.95926902687243
GRAPPA,2,5,10,0.9328731912487647,7.293639811620817,0.5815770831881149,0.963968035639837,30.871917361638165
GRAPPA,4,5,10,0.8817998763043484,9.273853167350671,0.42566850051152105,0.9358231399319721,28.785599299834455
GRAPPA,8,5,10,0.7273482034279249,16.63682846674464,0.16723880411311756,0.7652375868496649,23.70939283144896
GRAPPA,2,4,5,0.9598877533197834,3.734347929916269,0.7292805252607993,0.9860527064758454,36.68650803270442
GRAPPA,4,4,5,0.8808811027189506,8.79410814370695,0.49892463249057023,0.939837818185939,29.2469675694361
