GRAPPA,2,5,9,0.8439786204566121,9.947381975337295,0.46861751638069976,0.8976930916391755,28.176627708885245
GRAPPA,4,5,9,0.7652552453326116,11.706870475346117,0.28239725042848773,0.796436636626464,26.761987341623907
GRAPPA,8,5,9,0.27746277296665983,23.98237448031962,0.023034921255457745,0.36611262147148044,20.53296000619307
GRAPPA,2,4,5,0.9265088821639557,4.814285714285714,0.5368805884220933,0.9709108291231721,34.480166391537466
GRAPPA,4,4,5,0.8102279137305325,7.259364114503334,0.2650565429397436,0.8843541672314099,30.912832003650195
GRAPPA,8,4,5,0.47101735384497045,15.934463996543556,0.02335499088555499,0.6989930862277756,24.084054423502028
GRAPPA,2,5,10,0.8629170052666045,8.119678791274282,0.44513608617877065,0.9235599840429062,29.940026624683988
GRAPPA,4,5,10,0.7738641441276234,10.140251174283161,0.25937773813738824,0.8293989947378644,28.00982935635769
GRAPPA,8,5,10,0.28067463477580307,21.79042103722624,0.014135551584225081,0.45697742910025313,21.36549117229235
GRAPPA,2,5,11,0.8978363148139928,6.726099030141119,0.4728417800199156,0.9528505119204413,31.575538463506952
GRAPPA,4,5,11,0.8018239320147552,9.40157390210462,0.26395057405963257,0.858686470681929,28.666792324385142
GRAPPA,8,5,11,0.31628598674233854,21.37375846734514,0.01680477571031556,0.5016132615790718,21.533185661321195
GRAPPA,2,4,6,0.9514787698261145,3.7801306531788077,0.5982383103883147,0.980327767487179,36.580667395140956
GRAPPA,4,4,6,0.837066222511306,7.624718127944943,0.30509444959382653,0.9066701517836678,30.48632774401628
GRAPPA,8,4,6,0.47274595462256774,17.472544059706,0.02117349567502015,0.7193682629933672,23.283680722928196
GRAPPA,2,5,12,0.9018788214797021,6.759603900966327,0.4580938608295587,0.9622398458745262,31.532378650392626
GRAPPA,4,5,12,0.7864593998272542,10.70987528272055,0.22557630451314833,0.8446402445223603,27.535115339271933
